order_id,order_date,store_location,lens_type,lens_index,power,coating,frame_type,inventory_available,current_stage,sla_hours,time_in_stage_hours,total_processing_hours,qc_failed,reorder_required,delay_reason,delayed
16717,2026-02-05,Mumbai,Bifocal,1.6,-1.11,Photochromic,Sports,0,Prescription Verification,96,59,137,0,0,Machine Downtime,1
16718,2024-07-06,Chennai,Single Vision,1.5,-7.29,UV Protection,Half Rim,0,Shipped,48,2,53,0,0,Supplier Delay,1
16719,2026-04-09,Bangalore,Single Vision,1.5,2.08,Anti Glare,Sports,0,Packing,48,12,72,0,0,Machine Downtime,1
16720,2025-05-03,Chennai,Progressive,1.6,5.73,Photochromic,Aviator,1,Assembly,120,61,211,1,1,Inventory Shortage,1
16721,2024-06-30,Hyderabad,Progressive,1.5,-6.32,Anti Glare,Aviator,0,Coating,120,55,104,0,0,Machine Downtime,1
16722,2025-03-20,Mumbai,Progressive,1.5,-6.5,Blue Cut,Aviator,0,Prescription Verification,120,2,214,0,0,Supplier Delay,1
16723,2024-08-23,Bangalore,Bifocal,1.6,-4.93,Anti Glare,Half Rim,1,Prescription Verification,96,70,154,0,0,,0
16724,2024-11-19,Mumbai,Progressive,1.74,-7.49,Photochromic,Aviator,1,Prescription Verification,120,28,108,0,0,,0
16725,2026-02-15,Chennai,Progressive,1.74,-6.78,Anti Glare,Sports,1,Assembly,120,13,153,0,0,,0
16726,2025-08-13,Chennai,Single Vision,1.5,-1.88,Blue Cut,Rimless,1,Lens Cutting,48,28,79,0,0,,0
16727,2025-05-29,Delhi,Progressive,1.5,-1.62,Photochromic,Sports,1,Assembly,120,71,162,0,0,,0
16728,2025-05-14,Mumbai,Bifocal,1.74,-5.44,UV Protection,Aviator,1,Prescription Verification,96,30,138,0,0,,0
16729,2025-01-12,Chennai,Single Vision,1.6,-0.12,Photochromic,Aviator,1,Delivered,48,10,82,0,0,,0
16730,2026-02-19,Bangalore,Single Vision,1.67,2.83,Anti Glare,Full Rim,1,Assembly,48,19,76,0,0,,0
16731,2025-07-09,Hyderabad,Single Vision,1.56,3.87,Photochromic,Aviator,1,Packing,48,57,43,0,0,,0
16732,2026-01-06,Chennai,Single Vision,1.67,5.79,UV Protection,Rimless,1,Delivered,48,4,42,0,0,,0
16733,2025-05-01,Mumbai,Single Vision,1.56,-0.56,Photochromic,Half Rim,1,Delivered,48,70,45,1,1,,0
16734,2026-05-03,Mumbai,Progressive,1.67,-3.53,UV Protection,Full Rim,1,Assembly,120,5,74,1,1,,0
16735,2024-08-07,Mumbai,Bifocal,1.6,-2.17,Anti Glare,Full Rim,0,QC,96,36,160,0,0,Supplier Delay,1
16736,2025-10-25,Chennai,Single Vision,1.56,-1.79,Anti Glare,Rimless,1,Packing,48,37,44,0,0,,0
16737,2025-02-23,Delhi,Single Vision,1.5,1.45,UV Protection,Full Rim,1,Assembly,48,53,71,0,0,,0
16738,2025-12-07,Mumbai,Bifocal,1.74,1.01,Photochromic,Rimless,1,QC,96,67,58,0,0,,0
16739,2025-07-18,Bangalore,Progressive,1.56,4.58,Photochromic,Sports,1,Assembly,120,41,162,0,0,,0
16740,2025-10-15,Mumbai,Progressive,1.67,-2.99,Anti Glare,Half Rim,1,QC,120,24,88,0,0,,0
16741,2024-12-30,Bangalore,Single Vision,1.6,-4.64,Blue Cut,Aviator,1,Packing,48,35,41,0,0,,0
16742,2025-06-04,Hyderabad,Single Vision,1.56,5.5,Photochromic,Aviator,1,Order Placed,48,27,27,0,0,,0
16743,2026-04-11,Hyderabad,Progressive,1.74,1.7,Photochromic,Sports,1,Assembly,120,64,205,0,0,,0
16744,2025-04-02,Hyderabad,Single Vision,1.67,4.85,Blue Cut,Sports,1,Lens Cutting,48,52,73,0,0,,0
16745,2024-07-20,Hyderabad,Progressive,1.74,5.29,Photochromic,Full Rim,0,Lens Cutting,120,38,178,0,0,Machine Downtime,1
16746,2025-05-29,Delhi,Progressive,1.5,-2.91,Photochromic,Aviator,1,QC,120,40,210,0,0,,0
16747,2026-05-31,Mumbai,Single Vision,1.6,-1.37,Photochromic,Half Rim,1,Delivered,48,59,25,0,0,,0
16748,2025-03-30,Hyderabad,Single Vision,1.5,2.77,Photochromic,Sports,1,Assembly,48,1,71,0,0,,0
16749,2025-05-12,Delhi,Progressive,1.74,-4.83,UV Protection,Aviator,1,Order Placed,120,68,136,0,0,,0
16750,2025-01-08,Chennai,High Index,1.67,-2.75,Photochromic,Full Rim,0,Coating,168,27,133,0,0,Inventory Shortage,1
16751,2025-11-27,Delhi,Single Vision,1.5,-6.81,Anti Glare,Half Rim,1,Coating,48,48,82,0,0,,0
16752,2025-02-17,Chennai,Progressive,1.74,-7.88,Photochromic,Aviator,0,Order Placed,120,63,158,0,0,Logistics Delay,1
16753,2025-07-12,Bangalore,Bifocal,1.5,5.18,Anti Glare,Sports,1,Coating,96,27,146,0,0,,0
16754,2026-06-09,Bangalore,Bifocal,1.74,-6.75,Blue Cut,Full Rim,1,Packing,96,27,96,0,0,,0
16755,2024-08-05,Delhi,Bifocal,1.56,-4.16,UV Protection,Sports,1,Packing,96,43,81,0,0,,0
16756,2026-05-28,Delhi,Progressive,1.56,1.29,Photochromic,Half Rim,0,Coating,120,15,66,0,0,Inventory Shortage,1
16757,2024-11-22,Mumbai,Progressive,1.74,2.02,UV Protection,Sports,1,Delivered,120,31,149,0,0,,0
16758,2025-08-02,Hyderabad,Bifocal,1.6,2.85,Photochromic,Rimless,1,Coating,96,34,88,0,0,,0
16759,2025-05-23,Delhi,Single Vision,1.56,-0.96,UV Protection,Aviator,0,Coating,48,21,51,0,0,QC Failure,1
16760,2026-02-06,Mumbai,Progressive,1.56,-4.56,UV Protection,Aviator,0,Assembly,120,47,92,0,0,,0
16761,2025-03-21,Bangalore,Bifocal,1.74,-7.76,Anti Glare,Half Rim,1,Order Placed,96,36,102,0,0,,0
16762,2025-12-15,Chennai,Bifocal,1.56,-7.22,Photochromic,Sports,1,QC,96,7,85,0,0,,0
16763,2024-07-15,Chennai,Single Vision,1.74,4.05,Anti Glare,Half Rim,1,Packing,48,27,66,0,0,,0
16764,2024-10-10,Hyderabad,Progressive,1.6,-6.81,Photochromic,Half Rim,1,Prescription Verification,120,19,82,0,0,,0
16765,2025-06-18,Bangalore,Single Vision,1.6,1.17,Photochromic,Half Rim,1,Shipped,48,39,60,0,0,,0
16766,2025-03-19,Chennai,Bifocal,1.56,-6.38,Anti Glare,Aviator,1,Shipped,96,69,75,0,0,,0
16767,2024-12-13,Bangalore,Single Vision,1.6,-0.5,Blue Cut,Half Rim,1,Lens Cutting,48,15,66,0,0,,0
16768,2025-08-15,Hyderabad,Single Vision,1.67,-0.76,Anti Glare,Full Rim,1,Packing,48,14,50,0,0,,0
16769,2025-12-13,Delhi,High Index,1.67,1.55,Anti Glare,Rimless,1,Packing,168,25,153,0,0,,0
16770,2026-05-18,Chennai,Progressive,1.56,1.43,Blue Cut,Aviator,1,Shipped,120,20,185,0,0,,0
16771,2025-08-29,Delhi,Single Vision,1.56,3.81,Anti Glare,Aviator,0,QC,48,51,57,0,0,Inventory Shortage,1
16772,2025-03-04,Mumbai,Single Vision,1.56,-0.6,Photochromic,Half Rim,1,Order Placed,48,7,66,0,0,,0
16773,2024-09-08,Mumbai,Single Vision,1.56,-6.14,Anti Glare,Rimless,0,Coating,48,57,45,0,0,Logistics Delay,1
16774,2025-09-18,Mumbai,Bifocal,1.74,1.13,Photochromic,Half Rim,1,Packing,96,15,169,0,0,,0
16775,2025-08-03,Delhi,Progressive,1.5,-1.53,Photochromic,Rimless,0,Coating,120,69,176,0,0,QC Failure,1
16776,2024-11-04,Delhi,Single Vision,1.56,4.75,Photochromic,Half Rim,1,QC,48,45,55,0,0,,0
16777,2025-01-07,Delhi,Progressive,1.56,-2.19,UV Protection,Full Rim,1,Assembly,120,8,158,0,0,,0
16778,2025-02-15,Chennai,Single Vision,1.6,0.4,Blue Cut,Half Rim,1,Prescription Verification,48,59,28,1,1,,0
16779,2025-05-25,Hyderabad,Single Vision,1.6,2.58,Anti Glare,Sports,1,QC,48,34,85,0,0,,0
16780,2024-07-05,Bangalore,High Index,1.74,-4.27,UV Protection,Full Rim,1,Prescription Verification,168,59,163,0,0,,0
16781,2025-07-11,Bangalore,Single Vision,1.74,0.11,UV Protection,Sports,1,Packing,48,49,60,0,0,,0
16782,2026-01-09,Hyderabad,Single Vision,1.5,5.18,Photochromic,Sports,1,Lens Cutting,48,33,52,0,0,,0
16783,2024-07-05,Chennai,Single Vision,1.67,3.8,Anti Glare,Aviator,1,Assembly,48,29,31,0,0,,0
16784,2026-03-09,Bangalore,Single Vision,1.5,1.66,Blue Cut,Aviator,1,Coating,48,47,74,0,0,,0
16785,2025-02-18,Chennai,Progressive,1.74,0.42,UV Protection,Aviator,0,Packing,120,12,76,0,0,,0
16786,2024-06-19,Bangalore,Single Vision,1.56,-6.98,UV Protection,Sports,1,Shipped,48,1,74,0,0,,0
16787,2024-10-09,Hyderabad,Progressive,1.67,-1.62,Anti Glare,Half Rim,0,Delivered,120,14,164,0,0,Logistics Delay,1
16788,2025-09-13,Hyderabad,Single Vision,1.74,-3.17,Photochromic,Sports,1,Shipped,48,18,66,0,0,,0
16789,2025-05-12,Mumbai,High Index,1.6,-1.46,Anti Glare,Rimless,1,Delivered,168,42,176,0,0,,0
16790,2024-12-14,Chennai,Single Vision,1.67,-2.66,Blue Cut,Aviator,0,Order Placed,48,67,75,0,0,QC Failure,1
16791,2024-10-02,Hyderabad,Single Vision,1.6,-3.35,Anti Glare,Full Rim,1,Prescription Verification,48,36,44,0,0,,0
16792,2024-11-06,Mumbai,Single Vision,1.67,2.34,Anti Glare,Sports,1,Packing,48,39,62,0,0,,0
16793,2025-06-26,Chennai,Progressive,1.67,0.8,Blue Cut,Half Rim,1,Order Placed,120,2,162,0,0,,0
16794,2024-10-22,Delhi,Progressive,1.56,-2.11,Photochromic,Full Rim,1,Shipped,120,71,117,0,0,,0
16795,2025-01-19,Bangalore,Progressive,1.74,2.69,Blue Cut,Full Rim,0,Assembly,120,32,214,0,0,Inventory Shortage,1
16796,2024-11-07,Hyderabad,Progressive,1.67,-2.76,UV Protection,Half Rim,1,Assembly,120,36,134,0,0,,0
16797,2025-11-12,Mumbai,High Index,1.5,-2.98,Photochromic,Aviator,1,Delivered,168,68,288,0,0,,0
16798,2024-07-18,Chennai,Single Vision,1.56,2.25,Anti Glare,Rimless,1,Packing,48,30,33,0,0,,0
16799,2026-03-12,Chennai,High Index,1.6,5.43,Blue Cut,Full Rim,1,Assembly,168,55,134,0,0,,0
16800,2026-06-07,Delhi,Single Vision,1.67,0.78,UV Protection,Full Rim,1,Order Placed,48,6,83,0,0,,0
16801,2024-08-05,Chennai,Progressive,1.56,0.68,Anti Glare,Half Rim,0,Delivered,120,29,154,1,1,Logistics Delay,1
16802,2025-01-31,Delhi,Bifocal,1.74,-1.63,Blue Cut,Rimless,1,QC,96,8,76,0,0,,0
16803,2025-06-11,Hyderabad,Bifocal,1.6,-6.76,Anti Glare,Aviator,1,Packing,96,26,68,0,0,,0
16804,2025-12-27,Hyderabad,Single Vision,1.56,-5.23,Anti Glare,Full Rim,0,QC,48,44,79,0,0,Logistics Delay,1
16805,2026-05-06,Delhi,Progressive,1.6,-5.16,UV Protection,Half Rim,1,QC,120,14,76,0,0,,0
16806,2024-11-14,Bangalore,Single Vision,1.56,3.1,Blue Cut,Sports,0,QC,48,24,68,0,0,Inventory Shortage,1
16807,2025-08-03,Delhi,Single Vision,1.56,-5.51,Blue Cut,Aviator,1,Order Placed,48,34,27,0,0,,0
16808,2024-10-08,Mumbai,Single Vision,1.67,1.85,Anti Glare,Aviator,1,QC,48,66,84,0,0,,0
16809,2024-10-29,Mumbai,Single Vision,1.56,-2.07,UV Protection,Half Rim,1,QC,48,67,34,0,0,,0
16810,2026-05-18,Mumbai,Progressive,1.67,-7.05,Anti Glare,Sports,1,Delivered,120,6,95,0,0,,0
16811,2025-04-21,Mumbai,Single Vision,1.56,-6.42,Blue Cut,Half Rim,1,Shipped,48,72,64,0,0,,0
16812,2025-09-10,Bangalore,Single Vision,1.6,-7.76,Anti Glare,Full Rim,0,Delivered,48,51,69,0,0,Inventory Shortage,1
16813,2024-07-23,Bangalore,Single Vision,1.6,-7.38,Blue Cut,Sports,1,Prescription Verification,48,22,50,0,0,,0
16814,2025-08-06,Delhi,Bifocal,1.74,1.54,Anti Glare,Half Rim,1,Prescription Verification,96,67,151,0,0,,0
16815,2024-10-23,Chennai,Progressive,1.74,1.5,Anti Glare,Aviator,1,Lens Cutting,120,36,197,0,0,,0
16816,2024-06-23,Bangalore,Progressive,1.6,-0.08,UV Protection,Rimless,1,Shipped,120,30,197,0,0,,0
16817,2025-04-30,Chennai,Single Vision,1.6,1.66,Anti Glare,Rimless,1,Assembly,48,65,60,0,0,,0
16818,2025-04-23,Delhi,Progressive,1.6,-2.71,UV Protection,Aviator,1,Lens Cutting,120,13,115,0,0,,0
16819,2025-05-24,Chennai,Single Vision,1.67,1.38,Anti Glare,Half Rim,1,Packing,48,8,67,0,0,,0
16820,2025-09-15,Chennai,High Index,1.5,0.84,UV Protection,Half Rim,1,Assembly,168,27,200,0,0,,0
16821,2025-11-08,Mumbai,Single Vision,1.56,1.77,UV Protection,Sports,1,Coating,48,19,79,0,0,,0
16822,2024-11-18,Mumbai,Single Vision,1.56,-4.78,Photochromic,Rimless,1,Assembly,48,64,75,1,1,QC Failure,1
16823,2024-12-31,Delhi,Single Vision,1.74,-2.2,Photochromic,Half Rim,1,Coating,48,6,44,0,0,,0
16824,2026-04-13,Chennai,Single Vision,1.74,2.06,Anti Glare,Half Rim,1,Delivered,48,58,27,0,0,,0
16825,2026-05-14,Mumbai,Progressive,1.6,-2.38,Anti Glare,Half Rim,1,Shipped,120,8,177,0,0,,0
16826,2026-04-13,Hyderabad,Single Vision,1.74,-6.43,UV Protection,Full Rim,1,QC,48,25,53,0,0,,0
16827,2025-08-15,Bangalore,Single Vision,1.74,-6.83,Anti Glare,Sports,1,Lens Cutting,48,15,48,0,0,,0
16828,2025-09-04,Hyderabad,Progressive,1.56,-0.14,UV Protection,Rimless,1,Delivered,120,58,91,0,0,,0
16829,2025-03-05,Hyderabad,Single Vision,1.6,-2.65,UV Protection,Aviator,1,Lens Cutting,48,49,27,0,0,,0
16830,2024-09-13,Hyderabad,Progressive,1.5,-3.65,Anti Glare,Half Rim,1,Lens Cutting,120,32,175,0,0,,0
16831,2025-02-09,Bangalore,High Index,1.74,-5.62,Blue Cut,Aviator,1,Delivered,168,52,228,0,0,,0
16832,2024-06-24,Bangalore,Single Vision,1.67,0.48,Photochromic,Aviator,1,Packing,48,57,58,0,0,,0
16833,2026-03-05,Hyderabad,Progressive,1.5,2.53,Photochromic,Half Rim,1,QC,120,49,70,0,0,,0
16834,2025-03-26,Bangalore,Single Vision,1.56,-4.18,Anti Glare,Rimless,1,Coating,48,38,43,0,0,,0
16835,2026-04-23,Mumbai,Single Vision,1.67,-7.4,UV Protection,Full Rim,1,Shipped,48,60,69,0,0,,0
16836,2025-07-03,Chennai,Single Vision,1.56,5.84,Anti Glare,Sports,1,Shipped,48,72,39,0,0,,0
16837,2025-12-13,Delhi,Bifocal,1.67,-6.04,Photochromic,Aviator,1,QC,96,65,124,0,0,,0
16838,2025-09-15,Delhi,Progressive,1.5,-3.35,Photochromic,Half Rim,1,Assembly,120,42,106,0,0,,0
16839,2025-04-21,Bangalore,Progressive,1.56,0.51,Photochromic,Full Rim,1,Shipped,120,27,172,0,0,,0
16840,2025-03-25,Hyderabad,Single Vision,1.5,4.72,Photochromic,Half Rim,1,Prescription Verification,48,70,58,0,0,,0
16841,2025-12-02,Mumbai,Bifocal,1.74,1.75,UV Protection,Half Rim,1,Packing,96,19,168,1,1,Logistics Delay,1
16842,2025-01-04,Bangalore,High Index,1.74,2.06,Anti Glare,Sports,0,Assembly,168,22,150,0,0,,0
16843,2025-02-03,Mumbai,Progressive,1.5,-6.1,Photochromic,Half Rim,1,Order Placed,120,30,155,0,0,,0
16844,2025-05-27,Delhi,High Index,1.6,-4.76,Blue Cut,Sports,0,Assembly,168,50,142,0,0,,0
16845,2025-07-03,Hyderabad,Single Vision,1.74,5.62,Photochromic,Full Rim,1,Assembly,48,47,77,0,0,,0
16846,2025-06-10,Chennai,Progressive,1.67,0.47,Blue Cut,Full Rim,0,Lens Cutting,120,19,156,0,0,Machine Downtime,1
16847,2024-09-03,Mumbai,Single Vision,1.56,-3.49,Blue Cut,Sports,1,QC,48,58,43,0,0,,0
16848,2025-02-15,Hyderabad,Single Vision,1.74,-4.08,UV Protection,Rimless,0,Lens Cutting,48,1,52,0,0,Machine Downtime,1
16849,2025-03-27,Mumbai,Progressive,1.56,3.85,Photochromic,Aviator,0,Prescription Verification,120,71,147,0,0,Supplier Delay,1
16850,2025-02-02,Hyderabad,Bifocal,1.6,-2.85,Blue Cut,Half Rim,1,Prescription Verification,96,8,135,0,0,,0
16851,2026-04-18,Delhi,Single Vision,1.74,-1.33,Blue Cut,Sports,1,Coating,48,46,57,0,0,,0
16852,2024-08-23,Bangalore,High Index,1.74,-1.94,Photochromic,Rimless,0,QC,168,18,110,0,0,,0
16853,2024-10-12,Bangalore,Single Vision,1.56,1.42,Photochromic,Sports,1,Shipped,48,14,54,0,0,,0
16854,2025-04-13,Delhi,Progressive,1.74,-7.45,Anti Glare,Half Rim,0,Lens Cutting,120,49,67,0,0,,0
16855,2024-07-31,Mumbai,Bifocal,1.6,-1.43,Blue Cut,Aviator,1,Delivered,96,27,52,1,1,,0
16856,2026-03-07,Mumbai,Single Vision,1.5,-2.74,Blue Cut,Rimless,1,Assembly,48,6,60,1,1,Supplier Delay,1
16857,2024-09-15,Delhi,Single Vision,1.74,-6.1,UV Protection,Full Rim,1,Delivered,48,38,85,0,0,,0
16858,2026-05-30,Hyderabad,Progressive,1.56,-6.7,Photochromic,Rimless,1,Coating,120,56,168,0,0,,0
16859,2024-12-05,Delhi,Single Vision,1.6,1.9,Blue Cut,Half Rim,1,Order Placed,48,15,70,0,0,,0
16860,2026-04-23,Hyderabad,Single Vision,1.6,-7.49,Anti Glare,Half Rim,0,Coating,48,28,74,0,0,Supplier Delay,1
16861,2025-09-26,Chennai,High Index,1.6,-2.43,UV Protection,Rimless,1,Order Placed,168,59,160,0,0,,0
16862,2024-12-27,Delhi,High Index,1.67,-3.67,Photochromic,Rimless,1,Coating,168,29,117,0,0,,0
16863,2025-05-07,Delhi,Progressive,1.5,3.51,Anti Glare,Sports,1,Delivered,120,34,213,0,0,,0
16864,2024-09-08,Mumbai,Progressive,1.6,0.43,Photochromic,Half Rim,1,Lens Cutting,120,54,97,0,0,,0
16865,2025-07-25,Delhi,Single Vision,1.67,-7.3,Anti Glare,Half Rim,1,Delivered,48,17,62,0,0,,0
16866,2025-04-03,Hyderabad,Progressive,1.6,4.35,Photochromic,Sports,1,Order Placed,120,28,135,0,0,,0
16867,2025-12-12,Delhi,Single Vision,1.6,5.0,Blue Cut,Sports,0,Lens Cutting,48,60,77,0,0,Inventory Shortage,1
16868,2025-01-10,Mumbai,Single Vision,1.6,-0.89,Photochromic,Sports,1,Coating,48,72,28,0,0,,0
16869,2024-12-01,Bangalore,Progressive,1.6,0.73,Photochromic,Rimless,0,Lens Cutting,120,28,155,0,0,Inventory Shortage,1
16870,2024-08-01,Delhi,Bifocal,1.56,-4.66,UV Protection,Rimless,0,QC,96,58,111,0,0,QC Failure,1
16871,2024-11-17,Mumbai,Progressive,1.6,-1.42,Anti Glare,Half Rim,0,Shipped,120,3,155,0,0,Supplier Delay,1
16872,2025-10-15,Delhi,Progressive,1.56,1.59,Anti Glare,Aviator,1,Coating,120,54,202,0,0,,0
16873,2026-05-19,Mumbai,Single Vision,1.56,5.96,Blue Cut,Half Rim,0,QC,48,11,82,1,1,QC Failure,1
16874,2026-04-12,Hyderabad,Single Vision,1.5,-0.85,Blue Cut,Rimless,1,Assembly,48,56,63,0,0,,0
16875,2025-10-07,Delhi,Single Vision,1.74,4.82,UV Protection,Rimless,1,Coating,48,36,68,0,0,,0
16876,2025-05-31,Delhi,Bifocal,1.6,-4.91,Blue Cut,Aviator,1,QC,96,56,54,0,0,,0
16877,2024-10-02,Bangalore,Single Vision,1.6,-2.62,Photochromic,Half Rim,1,Delivered,48,23,32,0,0,,0
16878,2026-05-02,Delhi,Single Vision,1.6,5.11,UV Protection,Sports,1,Delivered,48,59,59,0,0,,0
16879,2026-04-06,Bangalore,Bifocal,1.67,4.01,Anti Glare,Rimless,1,Delivered,96,1,112,0,0,,0
16880,2025-03-15,Chennai,Single Vision,1.67,-6.58,Photochromic,Rimless,1,Coating,48,60,30,0,0,,0
16881,2025-08-05,Mumbai,Progressive,1.6,-4.65,Photochromic,Half Rim,0,Packing,120,52,84,0,0,,0
16882,2024-09-17,Mumbai,Bifocal,1.67,5.36,UV Protection,Half Rim,1,Lens Cutting,96,64,81,0,0,,0
16883,2025-05-23,Chennai,High Index,1.6,-5.42,Photochromic,Aviator,1,Order Placed,168,1,88,0,0,,0
16884,2025-02-01,Delhi,Bifocal,1.5,-1.65,Photochromic,Sports,1,QC,96,34,99,0,0,,0
16885,2024-09-22,Chennai,Single Vision,1.5,0.83,Blue Cut,Rimless,1,Packing,48,56,85,0,0,,0
16886,2025-01-27,Chennai,Single Vision,1.74,-3.33,Anti Glare,Full Rim,1,Prescription Verification,48,7,50,0,0,,0
16887,2025-12-29,Chennai,Single Vision,1.6,-2.32,Anti Glare,Aviator,1,Assembly,48,55,43,0,0,,0
16888,2024-10-22,Delhi,High Index,1.74,-6.26,Blue Cut,Rimless,0,QC,168,22,297,0,0,Machine Downtime,1
16889,2025-04-12,Bangalore,Single Vision,1.56,-5.86,UV Protection,Half Rim,1,QC,48,31,51,0,0,,0
16890,2026-04-05,Delhi,High Index,1.74,-7.15,Blue Cut,Rimless,0,Shipped,168,14,152,0,0,,0
16891,2025-04-03,Chennai,Bifocal,1.67,-3.16,Anti Glare,Aviator,1,Lens Cutting,96,49,143,0,0,,0
16892,2025-02-17,Delhi,Bifocal,1.74,-4.06,UV Protection,Rimless,1,Packing,96,61,102,0,0,,0
16893,2026-04-05,Chennai,Bifocal,1.6,2.52,Anti Glare,Rimless,1,Prescription Verification,96,39,120,0,0,,0
16894,2024-11-15,Mumbai,Single Vision,1.5,3.14,Photochromic,Half Rim,1,Lens Cutting,48,61,46,0,0,,0
16895,2024-07-10,Delhi,Bifocal,1.5,1.56,Anti Glare,Half Rim,0,Shipped,96,47,63,0,0,,0
16896,2025-03-20,Mumbai,Single Vision,1.67,2.41,UV Protection,Aviator,1,QC,48,36,75,0,0,,0
16897,2025-12-01,Delhi,Bifocal,1.56,3.12,Anti Glare,Aviator,1,Order Placed,96,39,140,0,0,,0
16898,2025-11-02,Chennai,Bifocal,1.67,-2.02,UV Protection,Sports,1,Packing,96,36,162,0,0,,0
16899,2026-01-22,Hyderabad,Bifocal,1.6,-2.29,UV Protection,Rimless,0,Shipped,96,48,95,0,0,,0
16900,2024-06-25,Mumbai,Progressive,1.67,0.49,Photochromic,Sports,1,Shipped,120,30,98,0,0,,0
16901,2026-05-04,Hyderabad,Single Vision,1.74,-0.98,Blue Cut,Aviator,1,Packing,48,23,69,1,1,QC Failure,1
16902,2025-10-31,Chennai,Progressive,1.74,-4.91,UV Protection,Aviator,0,Lens Cutting,120,17,150,0,0,Logistics Delay,1
16903,2025-06-27,Chennai,Bifocal,1.67,-5.26,Blue Cut,Half Rim,1,Shipped,96,7,160,1,1,Inventory Shortage,1
16904,2025-05-24,Mumbai,Single Vision,1.5,-1.26,Photochromic,Sports,1,Coating,48,12,75,0,0,,0
16905,2025-01-12,Mumbai,Single Vision,1.5,-2.19,Photochromic,Rimless,1,Prescription Verification,48,24,77,0,0,,0
16906,2024-10-24,Hyderabad,Single Vision,1.67,-5.1,UV Protection,Half Rim,1,Shipped,48,42,85,0,0,,0
16907,2024-08-19,Chennai,Bifocal,1.5,-3.4,UV Protection,Full Rim,1,Delivered,96,59,155,0,0,,0
16908,2025-02-15,Chennai,Single Vision,1.56,-2.31,Anti Glare,Sports,1,Lens Cutting,48,31,72,0,0,,0
16909,2025-06-17,Mumbai,Single Vision,1.74,-0.91,Photochromic,Half Rim,1,QC,48,50,27,1,1,,0
16910,2025-03-11,Delhi,Bifocal,1.56,-1.49,Anti Glare,Aviator,1,Packing,96,71,159,0,0,,0
16911,2024-10-02,Delhi,Progressive,1.5,2.68,Blue Cut,Sports,1,Delivered,120,11,86,0,0,,0
16912,2025-11-26,Mumbai,Single Vision,1.67,-2.24,UV Protection,Half Rim,1,Lens Cutting,48,66,84,0,0,,0
16913,2025-06-26,Chennai,Progressive,1.67,2.57,Blue Cut,Half Rim,0,QC,120,68,208,0,0,Inventory Shortage,1
16914,2024-10-17,Delhi,Progressive,1.74,-6.5,Anti Glare,Half Rim,0,Shipped,120,53,131,0,0,Machine Downtime,1
16915,2025-03-11,Delhi,Progressive,1.6,1.48,Blue Cut,Sports,0,Coating,120,62,163,0,0,Supplier Delay,1
16916,2025-02-15,Mumbai,Single Vision,1.56,-7.63,Anti Glare,Rimless,1,QC,48,54,31,1,1,,0
16917,2024-08-13,Bangalore,Single Vision,1.74,5.01,Blue Cut,Full Rim,0,Assembly,48,47,60,0,0,Inventory Shortage,1
16918,2026-05-19,Chennai,Progressive,1.67,3.02,Blue Cut,Full Rim,1,Packing,120,65,130,0,0,,0
16919,2024-10-26,Mumbai,Single Vision,1.5,0.94,Blue Cut,Aviator,1,Delivered,48,34,38,0,0,,0
16920,2024-07-31,Bangalore,Single Vision,1.56,-7.55,Anti Glare,Full Rim,1,QC,48,48,76,0,0,,0
16921,2025-04-01,Chennai,High Index,1.6,1.09,Photochromic,Half Rim,1,Delivered,168,64,107,0,0,,0
16922,2025-08-21,Hyderabad,High Index,1.5,4.4,Anti Glare,Sports,1,Shipped,168,47,133,0,0,,0
16923,2024-10-02,Delhi,Progressive,1.5,3.01,Anti Glare,Rimless,1,Packing,120,31,121,0,0,,0
16924,2024-08-01,Chennai,Single Vision,1.74,4.1,Blue Cut,Aviator,0,Lens Cutting,48,57,59,0,0,QC Failure,1
16925,2024-06-16,Chennai,Single Vision,1.5,1.2,Photochromic,Aviator,1,Packing,48,39,85,0,0,,0
16926,2026-04-21,Hyderabad,Single Vision,1.6,-2.06,UV Protection,Full Rim,1,QC,48,21,56,1,1,Supplier Delay,1
16927,2026-05-05,Mumbai,Bifocal,1.56,-5.56,Photochromic,Sports,0,QC,96,53,108,1,1,Inventory Shortage,1
16928,2025-04-18,Bangalore,Bifocal,1.5,0.16,Blue Cut,Aviator,1,Delivered,96,54,61,0,0,,0
16929,2024-06-23,Bangalore,Single Vision,1.74,5.38,Blue Cut,Full Rim,1,Packing,48,57,40,0,0,,0
16930,2026-02-06,Delhi,Single Vision,1.74,2.89,Blue Cut,Sports,1,Shipped,48,17,39,0,0,,0
16931,2025-09-30,Hyderabad,Single Vision,1.74,-1.83,UV Protection,Rimless,1,Lens Cutting,48,26,68,0,0,,0
16932,2025-04-28,Delhi,Bifocal,1.6,3.37,Anti Glare,Full Rim,0,Shipped,96,48,149,0,0,Machine Downtime,1
16933,2025-02-08,Mumbai,Single Vision,1.56,2.9,Blue Cut,Half Rim,1,Delivered,48,58,72,0,0,,0
16934,2025-07-25,Bangalore,Single Vision,1.56,-1.84,Photochromic,Full Rim,0,Prescription Verification,48,2,38,1,1,Inventory Shortage,1
16935,2025-09-17,Mumbai,Single Vision,1.5,3.95,Blue Cut,Aviator,1,Shipped,48,31,69,0,0,,0
16936,2024-09-12,Chennai,Single Vision,1.67,1.11,Blue Cut,Full Rim,1,Coating,48,41,28,0,0,,0
